"site_id","watershed","is_core_watershed","year","egg_masses_annual","n_egg_records_annual","egg_status_annual","staff_mean_oct_mar","staff_max_oct_mar","staff_start_janmar","staff_mean_janmar","staff_mean_prev_oct_dec","n_staff_records_oct_mar","hydroperiod"
"LS08","LAGUNA SALADA",1,2016,4,9,"surveyed_nonzero",4.84333333333333,5.6,3.8,5.15,4.23,6,"perennial"
"LS08","LAGUNA SALADA",1,2017,13,18,"surveyed_nonzero",2.15,2.2,NA,NA,2.15,2,"perennial"
"LS08","LAGUNA SALADA",1,2018,5,7,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS08","LAGUNA SALADA",1,2019,1,6,"surveyed_nonzero",0,0,0,0,NA,1,"perennial"
"LS08","LAGUNA SALADA",1,2020,0,8,"surveyed_zero",0,0,NA,NA,0,2,"perennial"
"LS08","LAGUNA SALADA",1,2021,3,10,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS08","LAGUNA SALADA",1,2022,7,14,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS08","LAGUNA SALADA",1,2023,32,18,"surveyed_nonzero",1.21,2.42,0,1.21,NA,2,"perennial"
"LS08","LAGUNA SALADA",1,2024,0,7,"surveyed_zero",4.40714285714286,5.65,3.8,4.40714285714286,NA,7,"perennial"
"LS08","LAGUNA SALADA",1,2025,2,7,"surveyed_nonzero",5.59833333333333,5.66,5.55,5.59833333333333,NA,6,"perennial"
"LS09","LAGUNA SALADA",1,1997,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,1998,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,1999,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2000,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2001,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2002,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2003,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2004,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2005,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2006,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2007,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2008,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2009,1,2,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2010,0,9,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2011,1,7,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2012,0,2,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2013,0,6,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2014,0,4,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2015,0,6,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2016,0,7,"surveyed_zero",2.31,2.62,2,2.31,NA,2,"perennial"
"LS09","LAGUNA SALADA",1,2017,0,5,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2018,0,3,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2019,0,6,"surveyed_zero",0,0,0,0,NA,1,"perennial"
"LS09","LAGUNA SALADA",1,2020,0,4,"surveyed_zero",0,0,0,0,0,3,"perennial"
"LS09","LAGUNA SALADA",1,2021,0,5,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2022,0,10,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2023,0,7,"surveyed_zero",0,0,0,0,NA,1,"perennial"
"LS09","LAGUNA SALADA",1,2024,0,7,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"LS09","LAGUNA SALADA",1,2025,0,6,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"LS11","LAGUNA SALADA",1,1997,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS11","LAGUNA SALADA",1,1998,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS11","LAGUNA SALADA",1,1999,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS11","LAGUNA SALADA",1,2000,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS11","LAGUNA SALADA",1,2001,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS11","LAGUNA SALADA",1,2002,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS11","LAGUNA SALADA",1,2003,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS11","LAGUNA SALADA",1,2004,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS11","LAGUNA SALADA",1,2005,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS11","LAGUNA SALADA",1,2006,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS11","LAGUNA SALADA",1,2007,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS11","LAGUNA SALADA",1,2008,20,22,"surveyed_nonzero",3.4,3.4,3.4,3.4,NA,1,"perennial"
"LS11","LAGUNA SALADA",1,2009,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"LS11","LAGUNA SALADA",1,2010,12,15,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS11","LAGUNA SALADA",1,2011,108,21,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS11","LAGUNA SALADA",1,2012,96,80,"surveyed_nonzero",2.9375,8.5,1.9,2.9375,NA,4,"perennial"
"LS11","LAGUNA SALADA",1,2013,90,95,"surveyed_nonzero",1.83,2.1,1.6,1.816,1.9,6,"perennial"
"LS11","LAGUNA SALADA",1,2014,74,84,"surveyed_nonzero",1.44583333333333,2.1,0.68,1.425,1.4875,12,"perennial"
"LS11","LAGUNA SALADA",1,2015,167,179,"surveyed_nonzero",2.23470588235294,2.84,2.48,2.64307692307692,0.9075,17,"perennial"
"LS11","LAGUNA SALADA",1,2016,111,118,"surveyed_nonzero",2.161,2.72,1.9,2.09,2.24777777777778,20,"perennial"
"LS11","LAGUNA SALADA",1,2017,75,96,"surveyed_nonzero",2.62414285714286,4.68,1.8,2.77705555555556,1.70666666666667,21,"perennial"
"LS11","LAGUNA SALADA",1,2018,7,24,"surveyed_nonzero",1.70952380952381,2.1,1.28,1.670625,1.834,21,"perennial"
"LS11","LAGUNA SALADA",1,2019,60,73,"surveyed_nonzero",2.1875,3.08,2.42,2.39384615384615,1.29333333333333,16,"perennial"
"LS11","LAGUNA SALADA",1,2020,0,16,"surveyed_zero",1.74166666666667,2.38,1.98,1.80538461538462,1.576,18,"perennial"
"LS11","LAGUNA SALADA",1,2021,0,9,"surveyed_zero",1.87,2.1,1.6,1.84222222222222,1.95333333333333,12,"perennial"
"LS11","LAGUNA SALADA",1,2022,0,22,"surveyed_zero",2.34636363636364,2.5,2.1,2.34636363636364,NA,11,"perennial"
"LS11","LAGUNA SALADA",1,2023,2,18,"surveyed_nonzero",2.8104,4.48,4.12,3.23714285714286,2.26727272727273,25,"perennial"
"LS11","LAGUNA SALADA",1,2024,NA,NA,"not_surveyed",1.4825,1.7,NA,NA,1.4825,4,"perennial"
"LS11","LAGUNA SALADA",1,2025,5,13,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"LS12","LAGUNA SALADA",1,1997,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,1998,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,1999,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2000,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2001,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2002,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2003,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2004,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2005,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2006,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2007,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2008,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2009,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2010,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2011,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2012,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2013,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2014,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2015,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2016,0,16,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2017,0,27,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2018,0,21,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2019,0,19,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2020,0,16,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2021,0,8,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2022,0,22,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2023,1,18,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2024,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"LS12","LAGUNA SALADA",1,2025,0,11,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"MC01","MILAGRA CREEK",1,1997,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"MC01","MILAGRA CREEK",1,1998,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"MC01","MILAGRA CREEK",1,1999,0,1,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"MC01","MILAGRA CREEK",1,2000,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"MC01","MILAGRA CREEK",1,2001,27,26,"surveyed_nonzero",1.88,1.88,1.88,1.88,NA,1,"seasonal"
"MC01","MILAGRA CREEK",1,2002,85,86,"surveyed_nonzero",0.84,0.84,NA,NA,0.84,1,"seasonal"
"MC01","MILAGRA CREEK",1,2003,59,61,"surveyed_nonzero",4.035,4.14,4.14,4.035,NA,2,"seasonal"
"MC01","MILAGRA CREEK",1,2004,40,43,"surveyed_nonzero",3.552,4.6,4.3,4.275,0.66,5,"seasonal"
"MC01","MILAGRA CREEK",1,2005,39,40,"surveyed_nonzero",1.54,1.54,NA,NA,1.54,1,"seasonal"
"MC01","MILAGRA CREEK",1,2006,31,33,"surveyed_nonzero",1.68,1.68,NA,NA,1.68,1,"seasonal"
"MC01","MILAGRA CREEK",1,2007,35,37,"surveyed_nonzero",0,0,0,0,NA,1,"seasonal"
"MC01","MILAGRA CREEK",1,2008,71,11,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"seasonal"
"MC01","MILAGRA CREEK",1,2009,12,16,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"seasonal"
"MC01","MILAGRA CREEK",1,2010,0,4,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"MC01","MILAGRA CREEK",1,2011,51,54,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"seasonal"
"MC01","MILAGRA CREEK",1,2012,19,22,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"seasonal"
"MC01","MILAGRA CREEK",1,2013,35,36,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"seasonal"
"MC01","MILAGRA CREEK",1,2014,39,40,"surveyed_nonzero",0.7225,2.4,0.08,0.163333333333333,2.4,4,"seasonal"
"MC01","MILAGRA CREEK",1,2015,91,79,"surveyed_nonzero",1.99333333333333,2.36,2.36,1.99333333333333,NA,3,"seasonal"
"MC01","MILAGRA CREEK",1,2016,67,29,"surveyed_nonzero",2.484,3.4,1.8,2.76,2.07,5,"seasonal"
"MC01","MILAGRA CREEK",1,2017,20,24,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"seasonal"
"MC01","MILAGRA CREEK",1,2018,95,78,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"seasonal"
"MC01","MILAGRA CREEK",1,2019,26,8,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"seasonal"
"MC01","MILAGRA CREEK",1,2020,123,116,"surveyed_nonzero",0,0,NA,NA,0,1,"seasonal"
"MC01","MILAGRA CREEK",1,2021,51,50,"surveyed_nonzero",0,0,NA,NA,0,1,"seasonal"
"MC01","MILAGRA CREEK",1,2022,1,9,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"seasonal"
"MC01","MILAGRA CREEK",1,2023,0,7,"surveyed_zero",0,0,0,0,NA,1,"seasonal"
"MC01","MILAGRA CREEK",1,2024,0,7,"surveyed_zero",2.475,3.5,1,2.475,NA,6,"seasonal"
"MC01","MILAGRA CREEK",1,2025,0,5,"surveyed_zero",3.14833333333333,3.42,3,3.14833333333333,NA,6,"seasonal"
"OL01","OLEMA CREEK",0,1997,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,1998,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,1999,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2000,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2001,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2002,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2003,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2004,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2005,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2006,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2007,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2008,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2009,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2010,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2011,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2012,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2013,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2014,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2015,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2016,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2017,0,1,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2018,0,2,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2019,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2020,6,6,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2021,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2022,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2023,17,17,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2024,0,1,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"OL01","OLEMA CREEK",0,2025,0,2,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,1997,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,1998,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,1999,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2000,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2001,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2002,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2003,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2004,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2005,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2006,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2007,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2008,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2009,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2010,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2011,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2012,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2013,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2014,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2015,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2016,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2017,0,1,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2018,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2019,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2020,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2021,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2022,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2023,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2024,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OL02","OLEMA CREEK",0,2025,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"OV01","OAKWOOD VALLEY",1,1997,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,1998,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,1999,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2000,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2001,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2002,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2003,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2004,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2005,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2006,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2007,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2008,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2009,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2010,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2011,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2012,0,1,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2013,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2014,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2015,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2016,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2017,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2018,0,2,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2019,0,2,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2020,0,3,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2021,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2022,0,1,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2023,0,2,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2024,0,1,"surveyed_zero",NA,NA,NA,NA,NA,NA,"seasonal"
"OV01","OAKWOOD VALLEY",1,2025,0,3,"surveyed_zero",1,1,NA,NA,1,1,"seasonal"
"RC01","REDWOOD CREEK",1,1997,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"RC01","REDWOOD CREEK",1,1998,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"RC01","REDWOOD CREEK",1,1999,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"RC01","REDWOOD CREEK",1,2000,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"RC01","REDWOOD CREEK",1,2001,0,2,"surveyed_zero",0,0,0,0,NA,1,"perennial"
"RC01","REDWOOD CREEK",1,2002,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"RC01","REDWOOD CREEK",1,2003,1,13,"surveyed_nonzero",NA,NA,NA,NA,NA,NA,"perennial"
"RC01","REDWOOD CREEK",1,2004,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"RC01","REDWOOD CREEK",1,2005,0,5,"surveyed_zero",3.2675,3.48,3.48,3.2675,NA,4,"perennial"
"RC01","REDWOOD CREEK",1,2006,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"RC01","REDWOOD CREEK",1,2007,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"RC01","REDWOOD CREEK",1,2008,0,3,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"RC01","REDWOOD CREEK",1,2009,0,1,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"RC01","REDWOOD CREEK",1,2010,0,4,"surveyed_zero",NA,NA,NA,NA,NA,NA,"perennial"
"RC01","REDWOOD CREEK",1,2011,0,3,"surveyed_zero",2.3,2.7,1.9,2.3,NA,2,"perennial"
"RC01","REDWOOD CREEK",1,2012,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
"RC01","REDWOOD CREEK",1,2013,NA,NA,"not_surveyed",NA,NA,NA,NA,NA,NA,"perennial"
